#seq	f_pos	f_neg	mean_hydropathy mean_net_charge kappa
cyaA.txt 0.100236 0.121462 0.467571 0.014628 0.182295
cyaY.txt 0.075472 0.207547 0.434277 0.125682 0.171521
cybB.txt 0.102273 0.045455 0.548422 0.067364 0.157826
cycA.txt 0.070213 0.057447 0.592340 0.014931 0.199284
cydA.txt 0.078544 0.082375 0.544061 0.001224 0.184304
cydB.txt 0.060686 0.060686 0.573058 0.002308 0.122475
cydC.txt 0.087260 0.082024 0.527148 0.009791 0.178136
cydD.txt 0.086735 0.098639 0.518027 0.006978 0.167520
cydX.txt 0.027027 0.108108 0.582883 0.075341 0.275352
cynR.txt 0.096990 0.110368 0.503716 0.003162 0.159825
cynS.txt 0.115385 0.141026 0.510185 0.024256 0.162750
cynT.txt 0.095890 0.095890 0.500812 0.005806 0.113284
cynX.txt 0.057292 0.023438 0.595168 0.037913 0.173937
cyoA.txt 0.085714 0.088889 0.499012 0.003598 0.177620
cyoB.txt 0.055807 0.060332 0.573136 0.002545 0.169539
cyoC.txt 0.044118 0.053922 0.580120 0.002711 0.235800
cyoD.txt 0.018349 0.027523 0.611825 0.003763 0.363228
cyoE.txt 0.074324 0.040541 0.593656 0.036666 0.166895
cysA.txt 0.115068 0.117808 0.469650 0.006554 0.173662
cysB.txt 0.108025 0.111111 0.491461 0.005754 0.181442
cysC.txt 0.109453 0.139303 0.476064 0.018095 0.144491
cysD.txt 0.142384 0.139073 0.440324 0.010334 0.129595
cysE.txt 0.087912 0.106227 0.500204 0.009806 0.186266
cysG.txt 0.105033 0.118162 0.495283 0.009318 0.168941
cysH.txt 0.122951 0.147541 0.451275 0.019726 0.132542
cysI.txt 0.133333 0.133333 0.451735 0.006905 0.144734
cysJ.txt 0.100167 0.141903 0.471582 0.038144 0.143517
cysK.txt 0.111455 0.120743 0.491297 0.007099 0.202558
cysM.txt 0.102310 0.122112 0.473377 0.016751 0.140079
cysN.txt 0.096842 0.138947 0.479579 0.037085 0.161112
cysP.txt 0.115385 0.112426 0.454241 0.006516 0.116015
cysQ.txt 0.093496 0.121951 0.472087 0.020965 0.132666
cysS.txt 0.114967 0.156182 0.453893 0.033128 0.163704
cysU.txt 0.061372 0.057762 0.592860 0.004284 0.263361
cysW.txt 0.058419 0.072165 0.570141 0.009677 0.219548
cysZ.txt 0.079051 0.047431 0.560957 0.033138 0.170473
cytR.txt 0.105572 0.117302 0.484164 0.007460 0.171978
dacA.txt 0.106700 0.101737 0.484781 0.008997 0.144585
dacB.txt 0.092243 0.079665 0.494386 0.015794 0.151941
dacC.txt 0.102500 0.100000 0.491278 0.004846 0.151341
dacD.txt 0.108247 0.123711 0.460682 0.005584 0.132897
dadA.txt 0.097222 0.106481 0.476055 0.004627 0.169759
dadX.txt 0.092697 0.098315 0.497097 0.000844 0.154015
dam.txt 0.133094 0.115108 0.456875 0.023485 0.189528
damX.txt 0.126168 0.133178 0.396106 0.006384 0.217435
dapA.txt 0.089041 0.106164 0.507420 0.010195 0.176059
dapB.txt 0.098901 0.135531 0.502157 0.027969 0.129731
dapD.txt 0.105839 0.120438 0.493998 0.012250 0.145714
dapE.txt 0.080000 0.114667 0.492681 0.027939 0.169629
dapF.txt 0.102190 0.124088 0.489984 0.014592 0.175249
dauA.txt 0.069767 0.059034 0.592347 0.014728 0.176684
dbpA.txt 0.102845 0.100656 0.501532 0.006888 0.194915
dcd.txt 0.119171 0.139896 0.482038 0.015966 0.153303
dcm.txt 0.129237 0.118644 0.450024 0.020931 0.169230
dcp.txt 0.098385 0.126285 0.463273 0.021566 0.158073
dcrB.txt 0.086486 0.108108 0.474535 0.019165 0.139042
dctA.txt 0.072430 0.060748 0.596859 0.014759 0.131484
dctR.txt 0.102273 0.079545 0.529924 0.034324 0.251423
dcuA.txt 0.055427 0.053118 0.607570 0.004731 0.173525
dcuB.txt 0.062780 0.060538 0.597260 0.005129 0.142252
dcuC.txt 0.047722 0.043384 0.619523 0.007713 0.163584
dcuD.txt 0.057143 0.043956 0.608376 0.017734 0.169369
dcuR.txt 0.104603 0.125523 0.472245 0.013745 0.226148
dcuS.txt 0.114180 0.123389 0.487886 0.003510 0.161625
dcyD.txt 0.073171 0.118902 0.513686 0.040076 0.166612
ddlA.txt 0.085165 0.126374 0.501740 0.035545 0.144902
ddlB.txt 0.081699 0.124183 0.508533 0.040259 0.150700
ddpA.txt 0.114341 0.118217 0.447330 0.001544 0.143927
ddpB.txt 0.055882 0.076471 0.583203 0.015864 0.187060
ddpC.txt 0.070470 0.050336 0.570395 0.023166 0.177771
ddpD.txt 0.085366 0.091463 0.502642 0.001820 0.207965
ddpF.txt 0.107143 0.103896 0.481566 0.010624 0.156195
ddpX.txt 0.056995 0.108808 0.496028 0.042434 0.182112
deaD.txt 0.157393 0.152623 0.434923 0.008273 0.152561
dedA.txt 0.077626 0.068493 0.589904 0.017765 0.205764
dedD.txt 0.118182 0.113636 0.466010 0.005650 0.154796
def.txt 0.147929 0.189349 0.467784 0.035966 0.175831
degP.txt 0.086498 0.080169 0.492522 0.006718 0.136160
degQ.txt 0.094505 0.098901 0.506129 0.003831 0.148655
degS.txt 0.073239 0.090141 0.512739 0.013468 0.171855
deoA.txt 0.104545 0.129545 0.501237 0.021801 0.135419
deoB.txt 0.095823 0.147420 0.469915 0.043120 0.145951
deoC.txt 0.119691 0.138996 0.498498 0.016021 0.181983
deoD.txt 0.108787 0.138075 0.507810 0.023712 0.171576
deoR.txt 0.126984 0.123016 0.479762 0.011615 0.153721
der.txt 0.134694 0.155102 0.462902 0.015975 0.262451
dfp.txt 0.103448 0.103448 0.503339 0.003879 0.158889
dgcZ.txt 0.094595 0.141892 0.478003 0.036370 0.172881
dgkA.txt 0.073770 0.081967 0.597905 0.004711 0.197405
dgoA.txt 0.068293 0.092683 0.532466 0.022602 0.183147
dgoD.txt 0.104712 0.136126 0.490256 0.026640 0.145333
dgoK.txt 0.061644 0.092466 0.503311 0.022229 0.141841
dgoR.txt 0.113537 0.139738 0.460602 0.020986 0.170164
dgoT.txt 0.074419 0.048837 0.575556 0.027447 0.175227
dgt.txt 0.136634 0.138614 0.449879 0.006765 0.196155
dhaK.txt 0.075843 0.126404 0.487422 0.045025 0.194408
dhaL.txt 0.095238 0.114286 0.488201 0.016982 0.158075
dhaM.txt 0.076271 0.146186 0.498070 0.064736 0.195785
dhaR.txt 0.100156 0.111111 0.490523 0.005723 0.200030
diaA.txt 0.081633 0.117347 0.502608 0.029053 0.139103
dicA.txt 0.185185 0.133333 0.412346 0.055228 0.232469
dicB.txt 0.145161 0.096774 0.492652 0.046937 0.243736
dicC.txt 0.171053 0.118421 0.415789 0.055773 0.212780
dinB.txt 0.148148 0.122507 0.476068 0.031336 0.151211
dinD.txt 0.142336 0.135036 0.420722 0.015884 0.179076
dinF.txt 0.067538 0.043573 0.599371 0.027833 0.179385
dinG.txt 0.131285 0.129888 0.472998 0.007368 0.177790
dinI.txt 0.098765 0.160494 0.466667 0.058646 0.192834
dinJ.txt 0.139535 0.162791 0.484238 0.020393 0.119362
dinQ.txt 0.074074 0.074074 0.698354 0.000039 0.177823
djlA.txt 0.132841 0.092251 0.462116 0.046587 0.186379
djlB.txt 0.094737 0.147368 0.476257 0.047112 0.234354
djlC.txt 0.095238 0.167702 0.462641 0.068570 0.229551
dkgA.txt 0.116364 0.134545 0.458303 0.010389 0.132783
dkgB.txt 0.104869 0.127341 0.487349 0.018047 0.158752
dksA.txt 0.165563 0.211921 0.403826 0.043834 0.161506
dld.txt 0.122592 0.140105 0.450535 0.007693 0.146371
dmlA.txt 0.096953 0.130194 0.475408 0.027595 0.162869
dmlR.txt 0.100977 0.114007 0.499240 0.005429 0.186662
dmsA.txt 0.114251 0.120393 0.451611 0.001654 0.149659
dmsB.txt 0.117073 0.131707 0.446233 0.008802 0.164542
dmsC.txt 0.045296 0.031359 0.618196 0.016968 0.187388
dmsD.txt 0.068627 0.117647 0.490087 0.043329 0.172645
dnaA.txt 0.126338 0.117773 0.459576 0.013055 0.158396
dnaB.txt 0.116773 0.157113 0.453928 0.037173 0.154456
dnaC.txt 0.142857 0.122449 0.446576 0.023028 0.174482
dnaE.txt 0.117241 0.153448 0.473209 0.031472 0.165163
dnaG.txt 0.111876 0.130809 0.456760 0.014263 0.151481
dnaJ.txt 0.140957 0.135638 0.429521 0.010949 0.173683
dnaK.txt 0.117555 0.164577 0.454598 0.043978 0.162822
dnaN.txt 0.101093 0.131148 0.485276 0.025702 0.200498
dnaQ.txt 0.111111 0.139918 0.481984 0.022188 0.215036
dnaT.txt 0.083799 0.117318 0.490999 0.028083 0.182689
dnaX.txt 0.102088 0.116009 0.485563 0.006948 0.176739
dosC.txt 0.128261 0.147826 0.472705 0.012688 0.188608
dosP.txt 0.098874 0.133917 0.479975 0.028348 0.135176
dpiA.txt 0.110619 0.119469 0.480285 0.000509 0.212822
dpiB.txt 0.106884 0.119565 0.497927 0.009312 0.158076
dppA.txt 0.119626 0.127103 0.448577 0.003662 0.146629
dppB.txt 0.076696 0.070796 0.576860 0.012226 0.225240
dppC.txt 0.056667 0.060000 0.589704 0.001114 0.155471
dppD.txt 0.103976 0.116208 0.487496 0.006125 0.141497
dppF.txt 0.131737 0.110778 0.452395 0.025473 0.199787
dps.txt 0.119760 0.143713 0.476181 0.016709 0.146812
dsbA.txt 0.105769 0.115385 0.485470 0.006448 0.139456
dsbB.txt 0.085227 0.062500 0.570833 0.024417 0.159800
dsbC.txt 0.101695 0.110169 0.488606 0.002901 0.152549
dsbD.txt 0.061947 0.063717 0.540000 0.001635 0.169917
dsbG.txt 0.112903 0.104839 0.475806 0.009732 0.107051
dsdA.txt 0.085973 0.110860 0.490297 0.018667 0.200549
dsdC.txt 0.096463 0.106109 0.471990 0.001508 0.215742
dsdX.txt 0.049438 0.044944 0.624669 0.008939 0.171778
dsrB.txt 0.096774 0.177419 0.474910 0.076651 0.202537
dtd.txt 0.103448 0.137931 0.480766 0.034805 0.149261
dtpA.txt 0.064000 0.054000 0.581756 0.011724 0.186670
dtpB.txt 0.053170 0.044990 0.599568 0.011291 0.167729
dtpC.txt 0.055670 0.051546 0.582543 0.008150 0.179683
dtpD.txt 0.064909 0.050710 0.575028 0.017098 0.183366
dusA.txt 0.107246 0.124638 0.467633 0.008907 0.156687
dusB.txt 0.118380 0.127726 0.472690 0.003862 0.226309
dusC.txt 0.111111 0.120635 0.481764 0.005468 0.154301
dut.txt 0.079470 0.119205 0.500515 0.033504 0.148518
dxr.txt 0.090452 0.108040 0.497739 0.013314 0.158199
dxs.txt 0.104839 0.117742 0.491039 0.006183 0.152471
eaeH.txt 0.105085 0.101695 0.442561 0.009814 0.162341
eamA.txt 0.060201 0.030100 0.624266 0.033903 0.212873
eamB.txt 0.051282 0.015385 0.600969 0.039092 0.217200
ebgA.txt 0.083495 0.128155 0.451456 0.035422 0.142602
ebgC.txt 0.120805 0.161074 0.438777 0.031361 0.178266
ebgR.txt 0.113150 0.134557 0.482977 0.015749 0.148131
ecnA.txt 0.121951 0.048780 0.552575 0.078284 0.228390
ecnB.txt 0.083333 0.062500 0.546528 0.020191 0.472663
eco.txt 0.129630 0.129630 0.471399 0.001104 0.155113
ecpA.txt 0.061538 0.082051 0.509060 0.020506 0.188694
ecpB.txt 0.130631 0.099099 0.466567 0.033421 0.147301
ecpC.txt 0.089180 0.092747 0.461025 0.000751 0.190924
ecpD.txt 0.069470 0.085923 0.479118 0.014693 0.162285
ecpE.txt 0.135593 0.101695 0.454096 0.037608 0.207540
ecpR.txt 0.173469 0.127551 0.442007 0.049264 0.099274
eda.txt 0.093897 0.103286 0.535785 0.008653 0.138109
edd.txt 0.086235 0.106136 0.497457 0.012273 0.140324
efeB.txt 0.108747 0.115839 0.460967 0.001093 0.162163
efeO.txt 0.114667 0.149333 0.465007 0.032220 0.142050
efeU_1.txt 0.138889 0.055556 0.589198 0.083353 0.427332
efp.txt 0.106383 0.138298 0.475473 0.030753 0.207554
elaA.txt 0.071895 0.156863 0.475744 0.074479 0.222099
elaB.txt 0.148515 0.168317 0.442244 0.017379 0.164249
elaD.txt 0.111663 0.121588 0.444748 0.003287 0.223477
elbB.txt 0.078341 0.138249 0.529698 0.056090 0.187444
elfA.txt 0.050279 0.094972 0.508194 0.043852 0.187244
elfC.txt 0.083141 0.099307 0.459571 0.013243 0.198745
elfD.txt 0.120172 0.068670 0.493658 0.050937 0.170218
elfG.txt 0.067416 0.087079 0.500406 0.018477 0.181579
elyC.txt 0.088803 0.077220 0.504891 0.013472 0.148668
emrA.txt 0.105128 0.089744 0.485613 0.017254 0.184554
emrB.txt 0.050781 0.046875 0.570790 0.005850 0.155840
emrD.txt 0.055838 0.030457 0.591850 0.026062 0.169442
emrE.txt 0.036364 0.027273 0.616465 0.010424 0.212434
emrK.txt 0.100775 0.100775 0.473672 0.003740 0.179657
emrY.txt 0.052734 0.048828 0.576497 0.004375 0.148454
emtA.txt 0.108374 0.088670 0.477395 0.023108 0.188501
endA.txt 0.136170 0.093617 0.417872 0.046615 0.138022
eno.txt 0.111111 0.136574 0.482485 0.021602 0.167651
entA.txt 0.080645 0.104839 0.503629 0.022441 0.206693
entB.txt 0.108772 0.150877 0.468031 0.036456 0.198282
entC.txt 0.094629 0.117647 0.475305 0.018322 0.131638
entD.txt 0.087379 0.116505 0.489590 0.016980 0.175007
entE.txt 0.091418 0.117537 0.483706 0.021191 0.174595
entF.txt 0.078113 0.113689 0.491269 0.030791 0.160153
entH.txt 0.087591 0.109489 0.484266 0.010647 0.231254
entS.txt 0.048077 0.026442 0.602511 0.024303 0.146716
envC.txt 0.150358 0.109785 0.423548 0.042847 0.119668
envR.txt 0.095455 0.118182 0.479495 0.016538 0.175448
envY.txt 0.106719 0.059289 0.503996 0.052022 0.178352
envZ.txt 0.102222 0.108889 0.493358 0.001856 0.166684
epd.txt 0.100295 0.115044 0.495411 0.005123 0.161756
epmA.txt 0.098462 0.144615 0.467624 0.039870 0.140543
epmB.txt 0.111111 0.128655 0.479012 0.008692 0.225839
epmC.txt 0.076923 0.153846 0.453785 0.068433 0.206020
eptA.txt 0.082267 0.089580 0.502945 0.002319 0.168149
eptB.txt 0.104796 0.092362 0.487823 0.016758 0.166874
eptC.txt 0.091854 0.093588 0.464086 0.003202 0.180324
era.txt 0.132890 0.136213 0.478627 0.003018 0.168855
erfK.txt 0.100000 0.090323 0.461971 0.012622 0.144041
erpA.txt 0.061404 0.140351 0.490156 0.079690 0.284004
essD.txt 0.126761 0.070423 0.506729 0.056264 0.105814
essQ.txt 0.126761 0.070423 0.506416 0.056289 0.105814
etk.txt 0.111570 0.118457 0.465702 0.003189 0.169334
etp.txt 0.141892 0.108108 0.468393 0.043146 0.187827
ettA.txt 0.135135 0.162162 0.446907 0.022285 0.168841
eutA.txt 0.070664 0.094218 0.528956 0.018678 0.162843
eutB.txt 0.088300 0.128035 0.492274 0.037629 0.173277
eutC.txt 0.118644 0.122034 0.488814 0.001706 0.138027
eutD.txt 0.088757 0.094675 0.515812 0.002130 0.132602
eutE.txt 0.092077 0.100642 0.518986 0.004202 0.173526
eutG.txt 0.065823 0.081013 0.533812 0.009227 0.189594
eutH.txt 0.053922 0.061275 0.606917 0.006457 0.132064
eutJ.txt 0.082734 0.125899 0.492646 0.034880 0.194730
eutK.txt 0.126506 0.126506 0.493240 0.004060 0.254581
eutL.txt 0.059361 0.100457 0.521208 0.036936 0.170522
eutM.txt 0.103093 0.113402 0.545017 0.005921 0.220299
eutN.txt 0.063158 0.105263 0.532398 0.030367 0.203118
eutP.txt 0.094340 0.144654 0.454787 0.041183 0.209938
eutQ.txt 0.090129 0.137339 0.487220 0.043263 0.156577
eutR.txt 0.094286 0.108571 0.461333 0.003583 0.199665
eutS.txt 0.081081 0.117117 0.536336 0.029761 0.147662
eutT.txt 0.112360 0.134831 0.467416 0.012933 0.166046
evgA.txt 0.122549 0.122549 0.489597 0.003094 0.147472
evgS.txt 0.086048 0.110276 0.477843 0.016269 0.172565
exbB.txt 0.090164 0.086066 0.529417 0.006975 0.229928
exbD.txt 0.085106 0.141844 0.501418 0.051575 0.161833
exoX.txt 0.109091 0.109091 0.475657 0.008351 0.190452
exuR.txt 0.112403 0.155039 0.441731 0.033470 0.147475
exuT.txt 0.060185 0.050926 0.568827 0.012938 0.188198
fabA.txt 0.116279 0.122093 0.498643 0.003343 0.180835
fabB.txt 0.081281 0.110837 0.500876 0.024035 0.173323
fabD.txt 0.071197 0.103560 0.517152 0.029698 0.164561
fabF.txt 0.082324 0.101695 0.500188 0.013805 0.199517
fabG.txt 0.102459 0.102459 0.511066 0.002025 0.215689
fabH.txt 0.075710 0.113565 0.515878 0.032207 0.141613
fabI.txt 0.091603 0.110687 0.518109 0.014920 0.185984
fabR.txt 0.136752 0.128205 0.473124 0.011722 0.153539
fabZ.txt 0.125828 0.125828 0.505960 0.004446 0.219089
fadA.txt 0.087855 0.098191 0.514556 0.003374 0.180638
fadB.txt 0.116598 0.128944 0.489605 0.008890 0.152025
fadD.txt 0.103387 0.112299 0.489067 0.003962 0.165560
fadE.txt 0.105651 0.101966 0.500669 0.009322 0.184186
fadH.txt 0.092262 0.105655 0.492923 0.006997 0.194251
fadI.txt 0.100917 0.096330 0.504383 0.009462 0.160212
fadJ.txt 0.117647 0.103641 0.494460 0.018034 0.160444
fadK.txt 0.102473 0.114841 0.493286 0.006764 0.176114
fadL.txt 0.064732 0.084821 0.466716 0.017399 0.154950
fadM.txt 0.090909 0.121212 0.488468 0.025013 0.195284
fadR.txt 0.104603 0.112971 0.468573 0.000619 0.187536
fau.txt 0.098901 0.109890 0.469719 0.003185 0.235582
fbaA.txt 0.086351 0.119777 0.475116 0.025043 0.188646
fbaB.txt 0.094286 0.102857 0.483556 0.003418 0.175691
fbp.txt 0.111446 0.135542 0.475368 0.018092 0.193756
fcl.txt 0.099688 0.112150 0.470370 0.002217 0.150311
fdhD.txt 0.108303 0.122744 0.480826 0.009059 0.159515
fdhE.txt 0.103560 0.148867 0.467925 0.040580 0.167610
fdhF.txt 0.107843 0.121849 0.463710 0.009564 0.175211
fdnG.txt 0.101578 0.106509 0.453123 0.000085 0.157521
fdnH.txt 0.102041 0.136054 0.469879 0.026751 0.191923
fdnI.txt 0.124424 0.059908 0.539939 0.075272 0.139692
fdoG.txt 0.102463 0.104433 0.461554 0.002598 0.165642
fdoH.txt 0.100000 0.140000 0.459926 0.035165 0.138537
fdoI.txt 0.113744 0.052133 0.555450 0.070417 0.145848
fdrA.txt 0.075676 0.108108 0.514414 0.028100 0.195917
fdx.txt 0.081081 0.207207 0.460360 0.117048 0.199288
feaB.txt 0.084168 0.106212 0.495925 0.018619 0.165573
feaR.txt 0.116279 0.122924 0.454079 0.001490 0.156571
fecA.txt 0.089147 0.108527 0.442607 0.014379 0.154696
fecB.txt 0.100000 0.093333 0.502852 0.013923 0.151057
fecC.txt 0.051205 0.030120 0.605087 0.027147 0.199236
fecD.txt 0.066038 0.037736 0.611251 0.034724 0.171379
fecE.txt 0.090196 0.082353 0.492723 0.014016 0.200022
fecI.txt 0.115607 0.132948 0.487861 0.012075 0.177645
fecR.txt 0.110410 0.100946 0.454399 0.013213 0.179571
feoA.txt 0.133333 0.093333 0.505926 0.042819 0.209197
feoB.txt 0.072445 0.084088 0.546874 0.008355 0.188475
feoC.txt 0.115385 0.102564 0.476781 0.011327 0.175021
fepA.txt 0.093834 0.112601 0.435433 0.015593 0.146680
fepB.txt 0.081761 0.094340 0.492488 0.008771 0.123615
fepC.txt 0.095941 0.114391 0.484994 0.009851 0.193839
fepD.txt 0.059880 0.038922 0.609914 0.022863 0.217160
fepE.txt 0.124668 0.129973 0.480961 0.002899 0.146432
fepG.txt 0.069697 0.039394 0.612795 0.030587 0.197046
fes.txt 0.096257 0.109626 0.464112 0.006641 0.145954
fetA.txt 0.093333 0.124444 0.476494 0.025983 0.147187
fetB.txt 0.088803 0.046332 0.580652 0.044860 0.171680
ffh.txt 0.156733 0.128035 0.472946 0.031844 0.176412
fhlA.txt 0.117052 0.143064 0.472864 0.021460 0.172099
fhuA.txt 0.097724 0.112450 0.446527 0.012304 0.159482
fhuB.txt 0.060606 0.033333 0.606263 0.029924 0.197411
fhuC.txt 0.094340 0.098113 0.501677 0.005120 0.164893
fhuD.txt 0.091216 0.101351 0.507432 0.006126 0.218536
fhuE.txt 0.080933 0.115226 0.442036 0.032325 0.159534
fhuF.txt 0.091603 0.110687 0.480280 0.010551 0.151694
fic.txt 0.095000 0.140000 0.459944 0.038014 0.156723
fieF.txt 0.070000 0.083333 0.542000 0.006281 0.202357
fimA.txt 0.043956 0.060440 0.534493 0.014161 0.195312
fimB.txt 0.150000 0.065000 0.454444 0.099830 0.182423
fimC.txt 0.116183 0.091286 0.476902 0.024778 0.161761
fimD.txt 0.080866 0.084282 0.453872 0.001035 0.182124
fimE.txt 0.171717 0.121212 0.423120 0.059810 0.150221
fimF.txt 0.051136 0.051136 0.521654 0.003586 0.208507
fimG.txt 0.053892 0.065868 0.508716 0.009656 0.317173
fimH.txt 0.046667 0.043333 0.522074 0.003701 0.190150
fimI.txt 0.100559 0.072626 0.495345 0.032982 0.247900
fimZ.txt 0.114286 0.095238 0.506614 0.023169 0.158788
fis.txt 0.132653 0.102041 0.441043 0.030608 0.312149
fiu.txt 0.080263 0.100000 0.444576 0.014776 0.165529
fixA.txt 0.085938 0.140625 0.497873 0.055090 0.216087
fixB.txt 0.095847 0.099042 0.490557 0.001246 0.142973
fixC.txt 0.102804 0.123832 0.506205 0.015649 0.160287
fixX.txt 0.115789 0.147368 0.474503 0.027768 0.158604
fklB.txt 0.087379 0.140777 0.491046 0.048616 0.140655
fkpA.txt 0.155556 0.148148 0.449095 0.008292 0.107312
fkpB.txt 0.060403 0.167785 0.489411 0.100791 0.165917
fldA.txt 0.073864 0.210227 0.468371 0.129927 0.191810
fldB.txt 0.057803 0.184971 0.474310 0.123254 0.165580
flgA.txt 0.100457 0.063927 0.506038 0.037371 0.220369
flgB.txt 0.094203 0.115942 0.447907 0.019936 0.119700
flgC.txt 0.074627 0.082090 0.502570 0.007460 0.209256
flgD.txt 0.030303 0.082251 0.495767 0.049811 0.153367
flgE.txt 0.044776 0.072139 0.472996 0.026749 0.170694
flgF.txt 0.067729 0.095618 0.489420 0.025907 0.173460
flgG.txt 0.053846 0.080769 0.470214 0.025957 0.187469
flgH.txt 0.064655 0.060345 0.479789 0.006269 0.133170
flgI.txt 0.068493 0.057534 0.506088 0.010821 0.165583
flgJ.txt 0.105431 0.102236 0.450124 0.006276 0.190980
flgK.txt 0.062157 0.096892 0.472232 0.034260 0.164408
flgL.txt 0.082019 0.119874 0.455941 0.037048 0.156315
flgM.txt 0.113402 0.123711 0.443986 0.010249 0.128638
flgN.txt 0.101449 0.108696 0.410870 0.000225 0.165195
flhA.txt 0.078035 0.093931 0.541988 0.010970 0.178087
flhB.txt 0.112565 0.089005 0.513525 0.030438 0.192551
flhC.txt 0.104167 0.088542 0.488831 0.018147 0.234816
flhD.txt 0.103448 0.112069 0.478831 0.001527 0.189826
flhE.txt 0.092308 0.053846 0.520000 0.039886 0.174774
fliA.txt 0.125523 0.163180 0.443143 0.032505 0.183378
fliC.txt 0.072289 0.106426 0.459371 0.034105 0.136225
fliD.txt 0.070513 0.087607 0.479179 0.016577 0.130990
fliE.txt 0.067308 0.086538 0.497329 0.016866 0.167210
fliF.txt 0.106884 0.110507 0.447162 0.000069 0.159218
fliG.txt 0.105740 0.166163 0.487983 0.057383 0.162523
fliH.txt 0.070175 0.140351 0.449854 0.064007 0.208304
fliI.txt 0.105033 0.109409 0.494894 0.001216 0.179298
fliJ.txt 0.149660 0.142857 0.391005 0.009936 0.109341
fliK.txt 0.050667 0.120000 0.470963 0.064762 0.173239
fliL.txt 0.123377 0.103896 0.503535 0.022408 0.172294
fliM.txt 0.101796 0.128743 0.469694 0.021186 0.133216
fliN.txt 0.094891 0.153285 0.489213 0.058294 0.187775
fliO.txt 0.107438 0.057851 0.535354 0.053569 0.274586
fliP.txt 0.057143 0.053061 0.589025 0.004105 0.125927
fliQ.txt 0.033708 0.044944 0.647316 0.011225 0.247179
fliR.txt 0.034483 0.045977 0.624010 0.007895 0.236952
fliS.txt 0.080882 0.117647 0.500245 0.036701 0.199457
fliT.txt 0.074380 0.140496 0.475207 0.060066 0.215859
fliY.txt 0.139098 0.142857 0.466500 0.001929 0.129357
fliZ.txt 0.147541 0.109290 0.435216 0.047770 0.212685
flk.txt 0.087613 0.072508 0.465827 0.020215 0.155099
flu.txt 0.072185 0.087584 0.469394 0.010296 0.156325
flxA.txt 0.127273 0.154545 0.414545 0.027216 0.106115
fmt.txt 0.098413 0.111111 0.493333 0.010647 0.166878
fnr.txt 0.124000 0.116000 0.469511 0.013203 0.217254
focA.txt 0.049123 0.056140 0.585731 0.000811 0.162463
focB.txt 0.060284 0.035461 0.600236 0.031296 0.188912
folA.txt 0.094340 0.157233 0.467296 0.055622 0.247204
folB.txt 0.106557 0.163934 0.505009 0.055546 0.200016
folC.txt 0.092417 0.120853 0.500421 0.021751 0.154775
folD.txt 0.100694 0.118056 0.505324 0.012825 0.188838
folE.txt 0.108108 0.112613 0.486537 0.006094 0.170530
folK.txt 0.094340 0.125786 0.476380 0.025319 0.185257
folM.txt 0.100000 0.095833 0.492639 0.015820 0.177412
folP.txt 0.092199 0.124113 0.497518 0.022789 0.115811
folX.txt 0.133333 0.141667 0.452685 0.001748 0.171851
